price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,log_distance
65000,5.0,56.6,0.1111111111111111,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.7011538751572743
65000,7.0,42.0,0.6875,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.16477739068659
65000,3.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.977372672394821
65000,11.0,55.0,0.5294117647058824,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.682648712736458
65000,18.0,54.0,0.6875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.6634628457176075
65000,6.0,51.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.001561639318807
65000,6.0,27.7,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.6719647577360597
65000,15.0,27.0,0.3571428571428571,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.5064225588908844
65000,7.0,19.5,0.2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.051311211732316
65000,7.0,36.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.1415583267450655
65000,16.0,39.8,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.585054614142134
65000,6.0,37.9,0.9411764705882352,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6719647577360597
65000,12.0,39.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2.449005821528548
65000,13.0,63.5,0.5,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.667049771804729
65000,17.0,32.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.728763601836939
65000,8.0,42.0,0.8484848484848485,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.319695492643882
65000,7.0,40.0,0.7647058823529411,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.823251108963383
65000,6.0,59.5,0.7777777777777778,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.7386789511231084
65000,6.0,38.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.896852474359139
65000,7.0,59.5,0.4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.2232075474310924
65000,6.0,38.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.3844482958101305
65000,7.0,26.5,0.375,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.2444230135697425
65000,10.0,52.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6289158467933826
65000,5.0,38.0,0.9047619047619048,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6258345244317876
65000,7.0,38.0,0.35,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.899823112021186
65000,4.0,20.0,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
65000,8.0,42.4,0.36,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.921453917126181
65000,6.0,19.0,0.125,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.001561639318807
65000,4.0,52.0,0.5555555555555556,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.899823112021186
65000,4.0,52.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.896852474359139
65000,4.0,29.0,0.9523809523809524,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.5122968983492995
65000,9.0,38.5,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.6289158467933826
65000,6.0,32.0,0.9375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.921453917126181
65000,15.0,75.0,0.5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.434212035577361
65000,10.0,38.9,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.2884981651672494
65000,10.0,35.0,0.375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.2977983485203377
65000,12.0,66.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.2556407035656045
65000,5.0,25.0,0.45,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.6289158467933826
65000,12.0,23.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.9198365766611254
65000,4.0,39.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.052260943952701
65000,3.0,38.1,0.4117647058823529,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.5773409009391592
65000,9.0,50.5,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.692177601875485
65000,5.0,40.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.692177601875485
65000,12.0,26.0,0.21875,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.9198365766611254
65000,8.0,60.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.6719647577360597
65000,12.0,43.0,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5122968983492995
65000,6.0,27.0,0.36,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.4521769266549103
65000,8.0,52.3,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.9179852805670192
65000,5.0,31.9,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.194882125758077
65000,13.0,36.5,0.1666666666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2.687467857310322
65000,2.0,33.5,0.5555555555555556,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.71127454833127
65000,4.0,20.0,0.5151515151515151,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.585054614142134
65000,10.0,38.0,0.0588235294117647,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.8443399918835868
65000,12.0,23.0,0.1212121212121212,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
65000,5.0,36.0,0.1818181818181818,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.9829837192129056
65000,6.0,33.4,0.5555555555555556,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.2183825192034208
65000,5.0,56.3,0.8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.319695492643882
65000,5.0,24.6,0.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.7765935573135265
65000,13.0,53.5,0.2352941176470588,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7065702710299555
65000,10.0,12.9,1.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.8443399918835868
65000,7.0,22.0,0.5454545454545454,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
65000,4.0,25.0,0.7333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
65000,14.0,40.0,0.6875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.1943737522207765
65000,6.0,40.0,0.6428571428571429,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0230516255758264
65000,6.0,45.0,0.4444444444444444,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.6634628457176075
65000,5.0,37.3,0.5833333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.727189694427213
65000,2.0,35.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.319695492643882
65000,4.0,46.0,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.3882932584472103
65000,5.0,53.9,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.2838008910480556
65000,7.0,36.3,0.25,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.319695492643882
65000,2.0,39.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.71127454833127
65000,6.0,42.7,0.4444444444444444,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.7011538751572743
65000,6.0,19.0,0.3076923076923077,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.5785146025168886
65000,12.0,25.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.1943737522207765
65000,19.0,40.0,0.2222222222222222,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.194882125758077
65000,12.0,28.0,0.32,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.9198365766611254
65000,5.0,28.0,0.625,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.727189694427213
65000,5.0,41.6,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.444444869091684
65000,9.0,22.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.977372672394821
65000,3.0,16.3,0.5833333333333334,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.518172453806946
65000,10.0,40.0,0.6428571428571429,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.7790637018771767
65000,5.0,43.9,0.4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.16477739068659
65000,6.0,25.0,0.25,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.001561639318807
65000,7.0,15.5,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.001561639318807
65000,7.0,38.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.71127454833127
65000,10.0,45.0,0.9166666666666666,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.687467857310322
65000,8.0,57.5,0.2941176470588235,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.5391112416063333
66000,16.0,37.0,0.6666666666666666,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.6258345244317876
66500,6.0,20.4,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2183825192034208
66000,6.0,65.0,0.3571428571428571,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0427834584251934
66000,7.0,24.4,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.0126869001779033
66000,4.0,36.0,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.6063736174321264
65000,6.0,66.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2.49583926979502
65000,5.0,43.0,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.194882125758077
65000,10.0,37.0,0.2142857142857142,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.0126869001779033
65000,6.0,57.4,0.3529411764705882,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.8359542838056817
65000,6.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.0999786275606773
65000,5.0,20.0,0.125,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0126869001779033
65000,5.0,38.0,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.449005821528548
65000,5.0,45.0,0.75,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.921453917126181
65000,6.0,56.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.651003087815347
65000,20.0,81.0,0.5882352941176471,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.6162431868219413
65000,10.0,44.0,0.8888888888888888,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.1943737522207765
65000,4.0,20.0,0.1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.585054614142134
67000,10.0,34.8,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.7968688416175893
67000,5.0,44.0,0.2105263157894736,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.6258345244317876
67000,9.0,50.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.58969924108022
67000,16.0,43.2,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.4698475539126803
67000,8.0,39.0,0.3529411764705882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.7065702710299555
67000,6.0,39.0,0.9393939393939394,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.6719647577360597
67000,6.0,36.1,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.585917409153481
67000,14.0,32.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.2444230135697425
68000,3.0,59.0,0.2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.5588177847536464
68000,12.0,54.0,0.9411764705882352,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.563604316748716
68000,13.0,50.8,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.8066961779577575
68000,4.0,40.4,0.7142857142857143,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.0279583657284537
68000,19.0,27.0,0.1290322580645161,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.1415583267450655
68000,11.0,49.3,0.8823529411764706,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.438463711524543
68000,6.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.5122968983492995
68000,13.0,36.0,0.5185185185185185,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
67000,20.0,42.0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.319695492643882
67000,11.0,50.0,0.6470588235294118,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.196371657348562
67000,14.0,19.0,1.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0402807215503664
67000,6.0,40.0,0.0714285714285714,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.71127454833127
67000,12.0,50.7,0.6470588235294118,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.906735308923041
67000,16.0,38.4,0.4117647058823529,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.585054614142134
67000,12.0,35.0,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9198365766611254
67000,4.0,45.0,0.2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.5588177847536464
67000,7.0,38.0,0.4375,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.7513055619566784
67000,9.0,40.0,0.16,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.6289158467933826
68000,1.0,42.0,0.375,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.196371657348562
68000,4.0,38.0,0.3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.977372672394821
68000,13.0,54.0,0.7647058823529411,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.776333041425766
68000,5.0,54.0,0.7777777777777778,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.3487865887645505
68500,7.0,42.0,0.7272727272727273,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.4521769266549103
69000,8.0,44.0,0.5555555555555556,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2.429919574575866
69900,6.0,48.0,0.2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.892075069394007
69000,3.0,26.0,0.2333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7765935573135265
69000,9.0,40.0,0.1363636363636363,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2.5617416528767465
69000,6.0,45.5,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.1570812224258193
69000,7.0,40.0,0.1764705882352941,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.050234188129603
69000,11.0,30.0,0.5555555555555556,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.2916739684248684
69900,6.0,25.2,0.7884615384615384,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.3882932584472103
69000,5.0,75.0,0.5714285714285714,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.7466827605960122
69000,6.0,35.3,1.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.6719647577360597
69000,8.0,19.0,0.2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.8443399918835868
69999,6.0,35.9,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.9198365766611254
68000,15.0,55.0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.0126869001779033
68000,10.0,18.0,0.6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.438463711524543
68000,7.0,62.0,0.4705882352941176,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.29521873384218
68000,9.0,32.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.7406812012640966
68000,5.0,45.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.596733711105817
68000,5.0,60.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.52393204687469
68000,4.0,49.6,0.5555555555555556,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.776333041425766
68000,7.0,70.2,0.5882352941176471,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.317501231511113
68000,13.0,19.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.977372672394821
70000,8.0,41.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.2884981651672494
70000,15.0,45.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.449005821528548
70000,7.0,35.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.4698475539126803
70000,10.0,27.0,0.4242424242424242,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.319695492643882
70000,11.0,40.5,0.4285714285714285,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.0126869001779033
70000,13.0,41.6,0.1428571428571428,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.6978457020526032
70000,9.0,29.9,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.2444230135697425
70000,14.0,43.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.194882125758077
70000,4.0,33.0,0.0625,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.3487865887645505
70000,8.0,42.5,0.2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.444444869091684
70000,3.0,30.0,0.125,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.2227792364018506
70000,7.0,35.5,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.7386789511231084
70000,14.0,38.0,0.4444444444444444,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.9179852805670192
70000,7.0,38.2,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.16477739068659
70000,8.0,59.0,0.8333333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.1410508244274844
70000,2.0,30.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.7423678762259103
70000,5.0,28.0,0.0666666666666666,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7765935573135265
70000,4.0,30.0,0.8888888888888888,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.9724386508746818
70000,12.0,53.5,0.2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.2977983485203377
70000,3.0,38.3,0.8823529411764706,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.6149646279260073
70000,15.0,39.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0402807215503664
70000,5.0,27.0,0.1739130434782608,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.5785146025168886
70000,4.0,35.6,0.1176470588235294,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3.052260943952701
69000,13.0,47.1,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2.9179852805670192
69000,15.0,46.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.687467857310322
69500,5.0,46.0,0.1739130434782608,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.444444869091684
69000,7.0,40.1,0.625,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.449005821528548
70000,8.0,72.0,0.2666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.8598896440662016
