price,metro_time,info_total_area,floor_ratio,firt_floor,last_floor,rooms_1,rooms_2,rooms_3,rooms_4,rooms_студия,rent_jkh_включена (без счётчиков),rent_jkh_включена (счётчики включены),rent_prepayment_1 месяц,rent_prepayment_2 месяца,rent_prepayment_3 месяца,rent_term_несколько месяцев,rent_term_от года,rent_living_conditions_можно с детьми,rent_living_conditions_можно с детьми и животными,rent_living_conditions_можно с животными,"rent_living_conditions_ни с детьми, ни с животными",year_built_interval_1890-1917,year_built_interval_1917-1945,year_built_interval_1945-1970,year_built_interval_1970-1990,year_built_interval_1991-2025,year_built_interval_не попал,distance
60000,5.0,35.0,0.8666666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.260988543825173
60000,6.0,51.0,0.8125,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,15.46653953983512
60000,4.0,25.0,0.7333333333333333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.304500173125653
60000,11.0,38.0,0.7727272727272727,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.400604154065219
60000,10.0,52.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,36.16090820184955
60000,4.0,37.0,0.1176470588235294,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.894883315726426
60000,15.0,38.0,0.0869565217391304,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.17093086591389
60000,4.0,60.0,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.15177095141328
60000,4.0,38.0,0.7647058823529411,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.986347162569835
60000,17.0,30.0,0.6666666666666666,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9.666363801341392
60000,5.0,37.5,0.5714285714285714,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12.260988543825173
60000,19.0,55.0,0.4444444444444444,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.472854132794726
60000,10.0,38.0,0.8823529411764706,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20.65501951649996
60000,5.0,39.5,0.2222222222222222,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.483397500630598
60000,5.0,45.6,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.11703171139526
60000,4.0,45.0,0.0833333333333333,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.405903571712942
60000,2.0,40.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.819843856562721
60000,12.0,38.1,0.3529411764705882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.29696700945212
60000,8.0,40.0,0.3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,18.568264561609062
60000,21.0,25.0,0.1176470588235294,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.666363801341392
60000,23.0,20.3,0.4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
60000,6.0,32.5,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,16.831482801119044
60000,5.0,33.7,0.9411764705882352,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,25.108527950859152
60000,4.0,20.2,0.7575757575757576,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.264013472904164
60000,15.0,52.0,0.625,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.875191628164105
60000,6.0,38.2,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.260988543825173
60000,5.0,42.0,0.8571428571428571,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.749528807707058
60000,9.0,45.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20.963513168854018
60000,7.0,40.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.20729971297864
60000,21.0,37.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,13.117701099609524
60000,11.0,40.9,0.4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25.936226644601035
60000,16.0,45.0,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.4412698191543
60000,5.0,28.0,0.2222222222222222,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,15.986347162569835
60000,6.0,34.4,0.2666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,33.53356866471537
60000,6.0,47.0,0.75,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,16.831482801119044
60000,6.0,34.0,0.2352941176470588,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,32.95964897191505
60000,8.0,45.0,0.2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.81391121687629
60000,13.0,35.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.819843856562721
60000,8.0,38.0,0.5882352941176471,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20.15177095141328
60000,3.0,38.0,0.7272727272727273,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15.46653953983512
61000,8.0,54.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.17257621011412
62000,5.0,42.3,0.3529411764705882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.896910987112951
62000,5.0,44.0,0.7777777777777778,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.297774140506904
62000,13.0,35.0,0.6060606060606061,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
62000,4.0,29.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.29696700945212
62000,11.0,20.0,0.3333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24.44367906010861
62000,6.0,46.7,0.0833333333333333,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,14.022457388321524
61000,6.0,52.0,0.8333333333333334,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12.920533431289195
60000,7.0,54.0,0.2857142857142857,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17.586528365784165
60000,10.0,65.0,0.9444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27.537359832739256
60000,5.0,35.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8.712662181211511
60000,9.0,40.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.668406813128424
60000,12.0,20.3,0.1818181818181818,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,6.819843856562721
60000,4.0,38.2,0.8636363636363636,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.188184604251307
60000,7.0,37.8,0.3529411764705882,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12.131911193705118
60000,6.0,30.7,0.7333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,20.69711337328651
60000,5.0,43.6,0.4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.357968573827534
60000,9.0,43.0,0.8888888888888888,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.11703171139526
60000,5.0,42.0,0.1481481481481481,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20.15177095141328
62000,4.0,43.0,0.8571428571428571,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15.590827500596085
63000,23.0,32.0,0.6470588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.613601178662336
63000,10.0,47.0,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18.50396957274837
63000,6.0,42.0,0.4444444444444444,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,26.983315588738822
63000,5.0,32.7,0.1666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.66673294865479
63000,6.0,40.0,0.88,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,18.568264561609062
63000,11.0,38.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5.907140879036312
63000,6.0,25.0,0.4166666666666667,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.400604154065219
64000,5.0,44.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.69442040300306
64000,12.0,40.0,0.8333333333333334,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.223738902486255
63000,5.0,40.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20.65501951649996
63000,10.0,18.5,0.6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11.455428374826226
63000,3.0,20.0,0.4761904761904761,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.666363801341392
63000,7.0,41.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11.613601178662336
63000,4.0,45.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15.66306764645266
63000,6.0,21.0,0.3076923076923077,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.1924502228404
63000,5.0,25.0,0.2068965517241379,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.712662181211511
63000,5.0,44.3,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12.920533431289195
63000,4.0,16.2,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7.108986117513717
63000,12.0,19.8,0.2307692307692307,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
63000,4.0,24.1,0.78125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.264013472904164
63000,6.0,31.8,0.4848484848484848,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.264013472904164
62500,12.0,25.4,0.7575757575757576,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6.819843856562721
62000,7.0,38.0,0.52,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,9.303933223759357
64000,7.0,22.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.264013472904164
64900,2.0,20.0,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,8.512692855165648
64999,6.0,41.0,0.52,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.50396957274837
64500,11.0,37.0,0.4375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,11.875191628164105
65000,9.0,44.3,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,16.39323650635747
65000,5.0,20.0,0.8148148148148148,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13.749528807707058
65000,7.0,45.0,0.125,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,26.983315588738822
65000,7.0,45.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,14.763790599357968
65000,10.0,33.0,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.17257621011412
65000,4.0,25.7,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12.333225717738785
65000,6.0,25.0,0.5833333333333334,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.400604154065219
65000,7.0,25.0,0.5,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.4709315410664345
65000,16.0,42.0,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12.260988543825173
65000,5.0,22.0,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.894883315726426
65000,5.0,40.0,0.875,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22.197476862144548
65000,14.0,36.0,0.3181818181818182,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7.400604154065219
65000,9.0,32.0,0.7,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5.4621675712744
65000,23.0,57.0,0.0869565217391304,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8.978942608385458
65000,4.0,63.0,0.6428571428571429,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.162092277858134
65000,4.0,40.0,0.6428571428571429,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.223738902486255
64500,6.0,23.0,0.2075471698113207,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.894883315726426
64999,4.0,50.0,0.48,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16.831482801119044
64999,12.0,27.0,0.3928571428571428,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.819843856562721
64000,5.0,31.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.978942608385458
65000,8.0,27.0,0.6428571428571429,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10.32493222377824
65000,5.0,51.0,0.1764705882352941,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15.048443265420527
65000,4.0,40.0,0.6956521739130435,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18.50396957274837
65000,9.0,67.0,0.3125,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27.537359832739256
65000,5.0,45.0,0.5384615384615384,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23.5018989066951
65000,8.0,27.0,0.125,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.4709315410664345
65000,4.0,32.0,0.6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11.576831559405864
65000,9.0,23.2,0.56,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.58630167675604
65000,8.0,30.0,0.84,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.177549715766023
65000,8.0,39.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,12.958366649840224
65000,12.0,58.0,0.8333333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,14.593631159420577
65000,6.0,40.6,0.0416666666666666,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15.66306764645266
65000,11.0,35.0,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9.666363801341392
65000,8.0,39.2,0.8571428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,9.666363801341392
65000,24.0,35.0,0.21875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11.613601178662336
65000,5.0,34.1,0.5625,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.830011348026225
65000,4.0,39.0,0.3125,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16.555132555729443
65500,2.0,40.0,0.7058823529411765,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.81391121687629
65000,12.0,26.0,1.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8.974379111649188
65000,5.0,56.6,0.1111111111111111,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,14.896910987112951
65000,7.0,42.0,0.6875,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.712662181211511
65000,3.0,45.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.223738902486255
65000,11.0,55.0,0.5294117647058824,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14.623776225624784
65000,18.0,54.0,0.6875,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14.345880756735305
65000,6.0,51.0,0.5294117647058824,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7.400604154065219
65000,6.0,27.7,0.5757575757575758,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14.46836812335652
65000,15.0,27.0,0.3571428571428571,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12.260988543825173
65000,7.0,19.5,0.2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7.778093149876138
65000,7.0,36.0,0.2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.512692855165648
65000,16.0,39.8,0.4705882352941176,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13.264013472904164
65000,6.0,37.9,0.9411764705882352,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14.46836812335652
65000,12.0,39.0,0.4705882352941176,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,11.576831559405864
65000,13.0,63.5,0.5,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,39.13627443433372
65000,17.0,32.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5.633684123899752
65000,8.0,42.0,0.8484848484848485,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.17257621011412
65000,7.0,40.0,0.7647058823529411,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,16.831482801119044
65000,6.0,59.5,0.7777777777777778,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.46653953983512
65000,6.0,38.0,0.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.11703171139526
65000,7.0,59.5,0.4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,25.108527950859152
65000,6.0,38.0,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.853073326873588
65000,7.0,26.5,0.375,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.4709315410664345
65000,10.0,52.0,0.6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.858736760589426
65000,5.0,38.0,0.9047619047619048,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.81609924880014
65000,7.0,38.0,0.35,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.17093086591389
65000,4.0,20.0,0.9393939393939394,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13.264013472904164
65000,8.0,42.4,0.36,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18.568264561609062
65000,6.0,19.0,0.125,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.400604154065219
65000,4.0,52.0,0.5555555555555556,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18.17093086591389
65000,4.0,52.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,18.11703171139526
65000,4.0,29.0,0.9523809523809524,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12.333225717738785
65000,9.0,38.5,0.9166666666666666,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.858736760589426
65000,6.0,32.0,0.9375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18.568264561609062
65000,15.0,75.0,0.5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,31.006970547427187
65000,10.0,38.9,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9.860118286719189
65000,10.0,35.0,0.375,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9.952246937297568
65000,12.0,66.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,25.936226644601035
65000,5.0,25.0,0.45,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.858736760589426
65000,12.0,23.0,0.75,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6.819843856562721
65000,4.0,39.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,21.16313904294096
65000,3.0,38.1,0.4117647058823529,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13.162092277858134
65000,9.0,50.5,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14.763790599357968
65000,5.0,40.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,14.763790599357968
65000,12.0,26.0,0.21875,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6.819843856562721
65000,8.0,60.0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14.46836812335652
65000,12.0,43.0,0.8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12.333225717738785
65000,6.0,27.0,0.36,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.613601178662336
65000,8.0,52.3,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.50396957274837
65000,5.0,31.9,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.978942608385458
65000,13.0,36.5,0.1666666666666666,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,14.69442040300306
65000,2.0,33.5,0.5555555555555556,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.048443265420527
65000,4.0,20.0,0.5151515151515151,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13.264013472904164
65000,10.0,38.0,0.0588235294117647,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6.323924571169786
65000,12.0,23.0,0.1212121212121212,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.819843856562721
65000,5.0,36.0,0.1818181818181818,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,19.7466472849559
65000,6.0,33.4,0.5555555555555556,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.1924502228404
65000,5.0,56.3,0.8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.17257621011412
65000,5.0,24.6,0.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5.90969106811716
65000,13.0,53.5,0.2352941176470588,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14.97781746726349
